Resp_Day,ID_fish,chamber_ch,Temp_class,RMR,RMR_var,RMR_perc,time_start,time_end,mass,length,volume_net,SMR,MMR,log_mass,Month,resid,SMR_mass,SMR_resid,RMR_mass,RMR_resid,MMR_mass,MMR_resid,Rack,Bin,TagID,Final_Mass_g,Final_Length_mm,Gonad_mass_g,Sex,Fat_mass_g,Ventricle_mass_g,Otolith_age_y,mass_prev,SGR,Period_start,Period_end,SMR_prev,SMR_mass_prev,RMR_prev,RMR_mass_prev,MMR_prev,MMR_mass_prev,Overall_SGR,SGR_predict,SGR_resid,time,Month_int,GutRatio_1,GutRatio_2,Location,Density_tagged,Density,Density_diff
5,147,B1,18,0.360869318,NA,NA,1/05/2023 18:48,2/05/2023 9:48,1.1,61,708.9,0.207780294,0.917119183,0.041392685,April,NA,0.57330135,NA,0.760500425,NA,2.13333634,NA,3,14,BrL,2.94,80,0.012,I,0.1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,148,A1,18,0.231770989,NA,NA,1/05/2023 18:48,2/05/2023 9:48,0.93,63,709.07,0.074014196,0.780015673,-0.031517051,April,NA,0.569302146,NA,0.993630106,NA,1.460364049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,149,B2,18,0.213407487,NA,NA,1/05/2023 18:48,2/05/2023 9:48,1.53,68,708.47,0.046586506,0.917718793,0.184691431,April,NA,0.524709508,NA,0.76368152,NA,1.746770729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,150,A4,18,0.139772904,NA,NA,1/05/2023 18:48,2/05/2023 9:48,0.7,57,709.3,0.046001896,0.625384069,-0.15490196,April,NA,0.535775039,NA,0.731326281,NA,1.443291492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,151,B4,18,0.288791091,NA,NA,1/05/2023 18:48,2/05/2023 9:48,1.54,68,708.46,0.106439814,0.97902986,0.187520721,April,NA,0.62181984,NA,0.778913383,NA,1.530384181,NA,3,14,BL,2.56,82,0.0105,F,0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
5,152,A3,18,0.305819028,NA,NA,1/05/2023 18:48,2/05/2023 9:48,1.42,68,708.58,0.200526755,1.313046755,0.152288344,April,NA,0.560968326,NA,0.693602529,NA,1.555153138,NA,3,14,BR,3.26,87,0.0176,I,0.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,1,B2,18,0.241029241,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.05,63,708.95,0.174641307,0.661052661,0.021189299,April,NA,0.353076823,NA,0.659731882,NA,2.432085349,NA,1,6,YL,3.72,87,0.1628,M,0.1072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,2,A3,18,0.477847649,NA,NA,2/05/2023 19:09,3/05/2023 11:49,2.51,78,707.49,0.32074738,1.275325802,0.399673721,April,NA,0.380709842,NA,0.516375836,NA,1.856621654,NA,1,6,YR,5.49,103,0.1883,F,0.2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,3,B4,18,0.39657723,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.81,74,708.19,0.211311578,1.100050832,0.257678575,April,NA,0.356043645,NA,0.661108812,NA,1.345195785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,4,A1,18,0.37718991,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.63,77,708.37,0.237795009,0.939734851,0.212187604,April,NA,0.406037974,NA,0.512119685,NA,1.415322021,NA,1,6,BrR,5.72,98,0.7121,M,0.1779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,5,B3,18,0.296152733,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.13,64,708.87,0.196253758,1.063922926,0.053078443,April,NA,0.28358934,NA,0.449070089,NA,1.431160278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,6,A4,18,0.368277099,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.3,68,708.7,0.228154454,1.196709179,0.113943352,April,NA,0.50493013,NA,0.713137754,NA,2.123436114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,7,B1,18,0.24163929,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.51,69,708.49,0.126718493,0.848940131,0.178976947,April,NA,0.425685095,NA,0.596334903,NA,1.581190025,NA,1,6,BL,5.97,97,1.124,F,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,8,A2,18,0.365835738,NA,NA,2/05/2023 19:09,3/05/2023 11:49,2.38,76,707.62,0.27917019,1.223450659,0.376576957,April,NA,0.659490555,NA,0.903247831,NA,1.81563391,NA,1,6,BR,6.74,103,1.062,F,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,17,C3,18,0.147366779,NA,NA,2/05/2023 19:09,3/05/2023 11:49,2.06,76,705.1635,0.018127184,0.557404873,0.31386722,April,NA,0.371544074,NA,0.620286314,NA,1.541621288,NA,1,8,YL,3.57,91,0.0743,F,0.0675,0.0026,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,18,C2,18,0.264741108,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.85,69,705.3735,0.057273156,0.73903604,0.267171728,April,NA,0.389268108,NA,0.592174384,NA,1.748242001,NA,1,8,YR,10.06,116,0.905,F,0.512,0.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,20,C1,18,0.233352633,NA,NA,2/05/2023 19:09,3/05/2023 11:49,2.31,76,704.9135,0.035679755,0.642648486,0.36361198,April,NA,0.554809651,NA,0.72724325,NA,1.764619601,NA,1,8,BrR,5.36,99,0.334,F,0.128,0.0048,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,21,D1,18,0.204189924,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.82,71,705.4035,0.108154446,0.458127006,0.260071388,April,NA,0.5830199,NA,0.764227866,NA,1.482688605,NA,1,8,RL,5.93,97,0.2248,F,0.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,22,D3,18,0.511885973,NA,NA,2/05/2023 19:09,3/05/2023 11:49,2.6,79,704.6235,0.21388237,1.069731211,0.414973348,April,NA,0.539219846,NA,0.69163527,NA,1.802723057,NA,1,8,RR,3.41,85,0.072,M,0.0506,0.0074,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,23,D2,18,0.342517327,NA,NA,2/05/2023 19:09,3/05/2023 11:49,2.02,78,705.2035,0.14196267,0.776358193,0.305351369,April,NA,0.501148605,NA,0.891961388,NA,1.769165973,NA,1,8,BL,6.33,105,0.75,M,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
6,24,D4,18,0.134680759,NA,NA,2/05/2023 19:09,3/05/2023 11:49,1.34,68,705.8835,0.033947863,0.530616476,0.127104798,April,NA,0.402231694,NA,0.545829667,NA,1.93341523,NA,1,8,BR,4.78,95,0.0537,F,0.1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,9,A1,18,0.271866853,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.57,67,708.43,0.182775996,0.760765291,0.195899652,April,NA,0.668683154,NA,0.88255689,NA,2.022145152,NA,1,7,YL,4.95,95,0.545,F,0.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,10,A2,18,0.203295574,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.11,61,708.89,0.138933606,0.542556132,0.045322979,April,NA,0.63327612,NA,0.819109796,NA,1.818211961,NA,1,7,YR,2.49,77,0.1227,M,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,11,A3,18,0.457479751,NA,NA,3/05/2023 16:24,4/05/2023 9:54,2.42,78,707.58,0.330967126,1.481868753,0.383815366,April,NA,0.632801508,NA,0.957318782,NA,1.951703828,NA,1,7,BrL,4.1,90,0.13,M,0.155,0.0035,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,12,B2,18,0.26528375,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.36,64,708.64,0.17843299,0.806780601,0.133538908,April,NA,0.429181965,NA,0.559038306,NA,1.461497074,NA,1,7,BrR,6.53,108,0.651,F,0.299,0.004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,13,A4,18,0.266554762,NA,NA,3/05/2023 16:24,4/05/2023 9:54,0.85,57,709.15,0.142181424,0.53444326,-0.070581074,April,NA,0.605926112,NA,0.829166271,NA,1.438186344,NA,1,7,RL,2.67,81,0.0449,F,NA,0.0015,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,14,B1,18,0.39635599,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.87,74,708.13,0.289078303,1.031587798,0.271841607,April,NA,0.655310546,NA,0.824867994,NA,1.789449402,NA,1,7,RR,3.16,86,0.2,M,0.0835,0.0022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,15,B4,18,0.333777053,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.55,68,708.45,0.256557951,0.822239261,0.190331698,April,NA,0.603855666,NA,0.814866446,NA,1.55041325,NA,1,7,BL,2.99,85,0.084,M,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,16,B3,18,0.554951647,NA,NA,3/05/2023 16:24,4/05/2023 9:54,2.19,76,707.81,0.322640767,0.963745551,0.340444115,April,NA,0.330808267,NA,0.44715818,NA,1.489466641,NA,1,7,BR,5.12,97,0.342,F,0.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,25,C3,18,0.193846126,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.82,74,705.4035,0.037321375,0.546035819,0.260071388,April,NA,0.576656239,NA,0.789204801,NA,1.235473855,NA,1,9,YL,2.81,83,0.163,M,0.076,0.0015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,27,D1,18,0.195588709,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.4,66,705.8235,0.095791758,0.51116814,0.146128036,April,NA,0.52714821,NA,0.773897496,NA,1.737688073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,28,D4,18,0.291284811,NA,NA,3/05/2023 16:24,4/05/2023 9:54,2.94,82,704.2835,0.181758471,0.871231329,0.46834733,April,NA,0.423359738,NA,0.751710141,NA,1.585427694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,29,C1,18,0.151631515,NA,NA,3/05/2023 16:24,4/05/2023 9:54,1.16,60,706.0635,0.013895501,0.338781838,0.064457989,April,NA,0.548398478,NA,0.889695458,NA,1.605642059,NA,1,9,RL,3.57,89,0.275,M,0.1271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,30,D2,18,0.275466744,NA,NA,3/05/2023 16:24,4/05/2023 9:54,2.45,77,704.7735,0.136808818,0.782102497,0.389166084,April,NA,0.473050899,NA,0.619635256,NA,1.600531542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,31,D3,18,0.255764346,NA,NA,3/05/2023 16:24,4/05/2023 9:54,2.05,74,705.1735,0.128162778,0.693955692,0.311753861,April,NA,0.407252986,NA,0.747239103,NA,1.67590504,NA,1,9,BL,3.58,89,0.1749,F,0.0622,0.0019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
7,32,C2,18,0.149567473,NA,NA,3/05/2023 16:24,4/05/2023 9:54,0.79,59,706.4335,0.036530852,0.542456469,-0.102372909,April,NA,0.488387562,NA,0.74726166,NA,1.238256419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,33,D2,18,0.145723205,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.64,71,705.5835,0.068838256,0.624313846,0.214843848,April,NA,0.383056637,NA,0.516590032,NA,1.502873583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,34,C1,18,0.170583732,NA,NA,4/05/2023 15:15,5/05/2023 10:25,0.81,59,706.4135,0.041538605,0.738828485,-0.091514981,April,NA,0.500795235,NA,0.653643652,NA,1.379308011,NA,1,10,YR,8.09,109,0.5305,F,0.3836,0.008,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,35,C2,18,0.305925011,NA,NA,4/05/2023 15:15,5/05/2023 10:25,2.81,84,704.4135,0.137789528,1.108835593,0.44870632,April,NA,0.633536761,NA,0.8139441,NA,1.543372821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,37,D3,18,0.381416743,NA,NA,4/05/2023 15:15,5/05/2023 10:25,2.32,79,704.9035,0.227200529,1.011795567,0.365487985,April,NA,0.420945711,NA,0.562195283,NA,1.372978765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,38,C3,18,0.18812816,NA,NA,4/05/2023 15:15,5/05/2023 10:25,0.88,63,706.3435,0.041624468,0.403422298,-0.055517328,April,NA,0.561343098,NA,0.744903294,NA,1.647258437,NA,1,10,RR,4.17,91,0.168,F,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,39,D1,18,0.290208948,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.72,74,705.5035,0.10666378,0.703064036,0.235528447,April,NA,0.411161575,NA,0.706591062,NA,1.591456752,NA,1,10,BL,3.84,91,0.0606,F,0.0615,0.0039,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,41,A4,18,0.409327326,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.97,74,708.03,0.239534329,0.958541255,0.294466226,April,NA,0.385545273,NA,0.523703673,NA,1.250650131,NA,1,11,YL,5.05,94,0.5566,M,0.1764,0.0038,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,42,B2,18,0.51049201,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.7,67,708.3,0.357728936,0.866225796,0.230448921,April,NA,0.755495717,NA,0.961686475,NA,1.90068185,NA,1,11,YR,8.76,113,0.3674,F,0.6182,0.0014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,43,A3,18,0.608087078,NA,NA,4/05/2023 15:15,5/05/2023 10:25,2.36,77,707.64,0.377396893,1.082272532,0.372912003,April,NA,0.536487595,NA,0.819970866,NA,1.775266635,NA,1,11,BrL,5.01,98,0.2013,F,0.1624,0.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,44,A1,18,0.370803083,NA,NA,4/05/2023 15:15,5/05/2023 10:25,2.14,74,707.86,0.266095273,0.91954129,0.330413773,April,NA,0.441822463,NA,0.627211641,NA,1.825260015,NA,1,11,BrR,5.03,99,0.4321,M,0.2373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,45,A2,18,0.334798326,NA,NA,4/05/2023 15:15,5/05/2023 10:25,2.14,74,707.86,0.249527397,0.884874087,0.330413773,April,NA,0.393932284,NA,0.600360458,NA,1.591627303,NA,1,11,RL,4.81,95,0.1181,F,0.1684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,46,B4,18,0.288775998,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.59,70,708.41,0.189763768,0.747646801,0.201397124,April,NA,0.618359606,NA,0.925951225,NA,1.588752327,NA,1,11,RR,2.59,80,0.0855,F,0.0483,0.0014,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,47,B1,18,0.240149281,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.1,62,708.9,0.161802302,0.753243152,0.041392685,April,NA,0.526064008,NA,0.700343179,NA,1.457697279,NA,1,11,BL,2.08,76,0.1026,M,0.0166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
8,48,B3,18,0.415741624,NA,NA,4/05/2023 15:15,5/05/2023 10:25,1.59,67,708.41,0.212600103,0.848951372,0.201397124,April,NA,0.407196716,NA,0.571398971,NA,1.611664108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,137,B3,18,0.231252981,NA,NA,5/05/2023 15:11,6/05/2023 10:22,0.76,60,709.24,0.095199708,0.705190615,-0.119186408,April,NA,0.561045732,NA,0.870537187,NA,1.858839445,NA,3,13,YL,3.36,84,0.006,I,0.045,0.005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,138,B2,18,0.176432843,NA,NA,5/05/2023 15:11,6/05/2023 10:22,0.96,65,709.04,0.059813251,0.643968313,-0.017728767,April,NA,0.448633525,NA,0.684174886,NA,1.778464243,NA,3,13,YR,6.205,104,0.033,M,0.378,0.005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,139,A3,18,0.270915589,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.17,69,708.83,0.174787834,0.779311739,0.068185862,April,NA,0.642074834,NA,0.848265783,NA,2.384075137,NA,3,13,BrL,1.437,72,0.004,I,0.015,0.002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,140,A1,18,0.38481181,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.21,68,708.79,0.137919126,0.962545789,0.08278537,April,NA,0.6471226,NA,0.930306939,NA,1.765406745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,141,A2,18,0.243552344,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.37,70,708.63,0.166394756,0.773991869,0.136720567,April,NA,0.501512602,NA,0.603316094,NA,1.606380651,NA,3,13,RL,3.77,92,0.012,I,0.185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,142,B1,18,0.192931113,NA,NA,5/05/2023 15:11,6/05/2023 10:22,0.68,61,709.32,0.030298621,0.647732104,-0.167491087,April,NA,0.487458236,NA,0.590634115,NA,1.332604992,NA,3,13,RR,5.727,100,0.044,M,0.341,0.006,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,143,A4,18,0.366769923,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.73,75,708.27,0.191428407,0.961126798,0.238046103,April,NA,0.569959408,NA,0.765450351,NA,1.597096211,NA,3,13,BL,3.47,89,0.024,F,0.121,0.003,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,144,B4,18,0.155012238,NA,NA,5/05/2023 15:11,6/05/2023 10:22,0.7,54,709.3,0.062036147,0.444557656,-0.15490196,April,NA,0.371813401,NA,0.475009187,NA,1.434014875,NA,3,13,BR,3.111,84,0.011,M,0.084,0.005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,153,C1,18,0.23190237,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.87,77,705.3535,0.053207192,0.947290836,0.271841607,April,NA,0.665670801,NA,0.846942654,NA,1.428119809,NA,3,15,YL,4.73,95,0.01,I,0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,154,D1,18,0.333228414,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.84,77,705.3835,0.16532972,0.572366489,0.264817823,April,NA,0.580828754,NA,0.769760186,NA,2.153974304,NA,3,15,YR,3.54,85,0.01,I,0.156,0.004,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,155,D3,18,0.261310165,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.07,61,706.1535,0.087686685,0.430492756,0.029383778,April,NA,0.645200297,NA,0.935931619,NA,1.674479768,NA,3,15,BrL,3.97,84,0.037,F,0.154,0.002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,157,D4,18,0.172890653,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.97,78,705.2535,0.070340726,0.801411943,0.294466226,April,NA,0.402349943,NA,0.56645805,NA,1.470502385,NA,3,15,RL,2.23,81,0.008,I,0.041,<0.0005,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,158,D2,18,0.243704827,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.6,71,705.6235,0.107304728,0.733893376,0.204119983,April,NA,0.564673709,NA,0.765749528,NA,2.092331881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
9,160,C2,18,0.213926989,NA,NA,5/05/2023 15:11,6/05/2023 10:22,1.53,67,705.6935,0.010805902,0.703668877,0.184691431,April,NA,0.689657685,NA,0.970685414,NA,1.508726052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
10,49,B3,18,0.354979737,NA,NA,6/05/2023 14:18,7/05/2023 11:09,1.14,65,708.86,0.19367376,0.866441638,0.056904851,April,NA,0.400416298,NA,0.685821346,NA,1.67291272,NA,1,12,YL,8.06,109,0.8955,F,0.3058,0.0057,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
10,50,B4,18,0.38093042,NA,NA,6/05/2023 14:18,7/05/2023 11:09,1.94,78,708.06,0.276631776,1.038723365,0.28780173,April,NA,0.539888114,NA,0.780516734,NA,2.137060256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
10,51,B1,18,0.324662902,NA,NA,6/05/2023 14:18,7/05/2023 11:09,2.43,77,707.57,0.220424094,1.216520762,0.385606274,April,NA,0.605965498,NA,0.830772879,NA,1.762231012,NA,1,12,BrL,8.69,106,1.4698,F,0.1412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
10,52,A3,18,0.423387298,NA,NA,6/05/2023 14:18,7/05/2023 11:09,1.99,72,708.01,0.340233046,1.086874486,0.298853076,April,NA,0.69601599,NA,1.101589384,NA,2.212241782,NA,1,12,BrR,5.65,100,0.516,M,0.2451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
10,53,A2,18,0.29448065,NA,NA,6/05/2023 14:18,7/05/2023 11:09,1.06,66,708.94,0.186666573,0.663087876,0.025305865,April,NA,0.586115438,NA,0.77768197,NA,1.457788963,NA,1,12,RL,4.06,93,0.1192,M,0.1347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
